Wall time,Step,Value
1723067297.8284552,4,35.74508285522461
1723067310.1428795,5,35.74723434448242
1723067385.2360797,11,34.474159240722656
1723067435.6613562,15,34.055511474609375
1723067491.0483668,16,33.95907974243164
1723067669.4127522,19,32.749229431152344
1723067682.050261,20,32.26466751098633
1723067740.9654963,21,32.1138916015625
1723067859.5179937,23,31.893163681030273
1723067918.939889,24,31.56741714477539
1723068097.0342653,27,30.49452018737793
1723068156.5699627,28,30.1298770904541
1723068809.4793785,39,24.123056411743164
1723068881.265081,41,22.98181915283203
1723069297.1210635,48,19.755962371826172
1723069356.100077,49,19.364431381225586
1723069415.3123882,50,19.0080509185791
1723069487.272768,52,18.35649299621582
1723069525.1596646,55,17.445728302001953
1723069563.2986615,58,16.647127151489258
1723069601.0177648,61,15.887517929077148
1723069613.8256896,62,15.670610427856445
1723069626.5153208,63,15.452936172485352
1723069639.3842173,64,15.23476505279541
1723069664.770763,66,14.80532169342041
1723069677.3914862,67,14.593603134155273
1723069689.8560164,68,14.391158103942871
1723069702.5042334,69,14.2039794921875
1723069727.748891,71,13.8307466506958
1723069740.4382968,72,13.65287971496582
1723069816.6467667,78,12.655929565429688
1723069841.8971124,80,12.365547180175781
1723069880.0128539,83,11.96165657043457
1723069918.0620763,86,11.571392059326172
1723069968.734977,90,11.098296165466309
1723070095.9553065,100,10.080700874328613
1723070146.7935061,104,8.673334121704102
1723070186.771456,107,7.685807228088379
1723070199.6729903,108,7.334631443023682
1723070225.831821,110,6.735565662384033
1723070316.794784,117,4.453347682952881
1723070380.977338,122,3.2008514404296875
1723070432.25441,126,2.2669243812561035
1723070444.7079139,127,2.0711538791656494
1723070469.9481385,129,1.754341721534729
1723070495.258874,131,1.488397479057312
1723070571.0468307,137,1.0324515104293823
1723070583.7292645,138,1.028706431388855
1723070672.5461726,145,1.062148094177246
1723070697.6784353,147,1.0545859336853027
1723070710.2956712,148,1.075893521308899
1723070747.867217,151,1.0765440464019775
1723070835.994063,158,1.0233210325241089
1723070873.6387224,161,1.0134416818618774
1723070898.9373991,163,1.0005075931549072
1723070924.0560274,165,1.0214625597000122
1723070999.6748514,171,1.0188173055648804
1723071012.2108538,172,1.0192317962646484
1723071025.228808,173,1.0158216953277588
1723071087.98995,178,1.0528141260147095
1723071139.3264625,182,1.0487921237945557
1723071177.3625073,185,1.0669381618499756
1723071190.6958718,186,1.0636485815048218
1723071203.3627315,187,1.0748332738876343
1723071254.625711,191,1.0661298036575317
1723071267.2716393,192,1.0651636123657227
1723071280.4159908,193,1.0678375959396362
1723071371.276067,200,1.0409868955612183
1723071409.584686,203,1.0589022636413574
1723071422.3259454,204,1.0591837167739868
1723071435.0495956,205,1.0572898387908936
1723071447.794375,206,1.0626367330551147
1723071473.2889316,208,1.061985731124878
1723071524.2129667,212,1.0592775344848633
1723071549.705235,214,1.0813242197036743
1723071575.0844598,216,1.0663107633590698
1723071626.1710083,220,1.0474354028701782
1723071639.0488462,221,1.0668909549713135
1723071651.8265746,222,1.0692139863967896
1723071690.0630832,225,1.0771487951278687
1723071753.8852096,230,1.0992268323898315
1723071881.6645215,240,1.060062050819397
1723071907.3498595,242,1.0667482614517212
1723071945.830512,245,1.0075558423995972
1723071958.5592356,246,1.0136431455612183
1723071971.3224306,247,1.0270384550094604
1723072073.7057312,255,1.018423318862915
1723072125.226019,259,0.9883798956871033
1723072138.3454204,260,0.9923710823059082
1723072151.085839,261,1.0037894248962402
1723072290.7939892,272,0.9462243318557739
1723072328.6850975,275,0.9381164908409119
1723072354.0393264,277,0.9220117926597595
1723072379.526248,279,0.9317058324813843
1723072404.7430868,281,0.9003167748451233
1723072430.077298,283,0.9152024388313293
1723072467.911148,286,0.922157883644104
1723072506.0489628,289,0.9267455339431763
1723072531.7393835,291,0.9616730213165283
1723072594.6513329,296,0.9651042222976685
1723072619.8315935,298,0.9641131162643433
1723072632.3795815,299,0.9740551114082336
1723072733.3946822,307,0.9634315371513367
1723072758.575983,309,0.9576847553253174
1723072808.7746902,313,0.9699898958206177
1723072859.371177,317,0.9625627398490906
1723072884.4115515,319,0.9737504720687866
1723072896.9371922,320,0.9847601056098938
1723072934.7386613,323,0.9722026586532593
1723073123.5977046,338,1.0009127855300903
1723073136.171492,339,1.0014280080795288
1723073199.148499,344,1.0091146230697632
1723073224.33814,346,1.0309169292449951
1723073236.8659954,347,1.0242292881011963
1723073313.4061034,353,1.0235426425933838
1723073338.6043112,355,1.0121104717254639
1723073388.8305662,359,1.0132933855056763
1723073439.3576064,363,1.047870397567749
1723073451.9475653,364,1.0561329126358032
1723073464.6514328,365,1.0566197633743286
1723073477.241028,366,1.0507420301437378
1723073489.9412267,367,1.0445035696029663
1723073502.4844313,368,1.050295352935791
1723073641.3503387,379,1.059314250946045
1723073742.095656,387,1.0233495235443115
1723073793.3524015,391,0.9899407625198364
1723073818.33238,393,0.9877741932868958
1723073843.4492683,395,0.9972904920578003
1723073881.434717,398,1.0022467374801636
1723073944.4222758,403,0.9938913583755493
1723073969.758286,405,1.0055330991744995
1723074032.36421,410,1.0396041870117188
1723074083.2527745,414,1.0290600061416626
1723074096.107059,415,1.0418606996536255
1723074108.6220047,416,1.0997133255004883
1723074146.5185275,419,1.110042691230774
1723074184.1835608,422,1.123548150062561
1723074196.6827304,423,1.1168550252914429
1723074234.5808482,426,1.121873378753662
1723074247.4020689,427,1.122047781944275
1723074297.9447618,431,1.0993901491165161
1723074361.2660284,436,1.0801252126693726
1723074373.9963777,437,1.074668526649475
1723074386.6357155,438,1.0818922519683838
1723074411.9122875,440,1.0790486335754395
1723074437.5339067,442,1.095403790473938
1723074462.5445695,444,1.0829497575759888
1723074475.1633034,445,1.0741933584213257
1723074500.603658,447,1.0712438821792603
1723074550.8949409,451,1.1129010915756226
1723074576.135337,453,1.1293290853500366
1723074626.9207864,457,1.1508989334106445
1723074677.7689295,461,1.1298242807388306
1723074690.3910701,462,1.1049023866653442
1723074741.0371106,466,1.1192553043365479
1723074753.8949418,467,1.1154133081436157
1723074779.2348073,469,1.1159203052520752
1723074804.7216587,471,1.1185330152511597
1723074855.5871434,475,1.0900410413742065
1723074868.3048537,476,1.1009715795516968
1723074906.3219981,479,1.089781403541565
1723074932.1778138,481,1.0939217805862427
1723074944.7552607,482,1.0906836986541748
1723074982.5643773,485,1.0895124673843384
1723075020.599827,488,1.0847724676132202
1723075033.171406,489,1.0874203443527222
1723075045.8002276,490,1.0790519714355469
1723075071.1345763,492,1.074015736579895
1723075108.8204696,495,1.0666457414627075
1723075158.8653781,499,1.0531584024429321
1723075209.268969,503,1.0389890670776367
1723075222.0048532,504,1.0305558443069458
1723075297.664912,510,1.0072530508041382
1723075310.2202947,511,1.0146763324737549
1723075322.7496386,512,1.01581609249115
1723075335.2205236,513,1.0199735164642334
1723075347.761934,514,1.0180325508117676
1723075360.2679055,515,1.0189815759658813
1723075398.1382666,518,0.9226580858230591
1723075410.8466337,519,0.9225623607635498
1723075423.44358,520,0.914462149143219
1723075599.7680984,534,0.8661946058273315
1723075612.339811,535,0.8690370321273804
1723075637.4516973,537,0.8873037695884705
1723075650.0960062,538,0.881927490234375
1723075662.5674798,539,0.8847274780273438
1723075687.6976082,541,0.868854284286499
1723075712.9037485,543,0.8907566070556641
1723075737.8943033,545,0.9122959971427917
1723075763.128659,547,0.9442166090011597
1723075775.8121352,548,0.9257420897483826
1723075813.5094123,551,0.8847006559371948
1723075838.4396892,553,0.8693034052848816
1723075876.5294805,556,0.8704002499580383
1723075889.402161,557,0.8637821674346924
1723075966.490229,563,0.8558559417724609
1723075979.2458544,564,0.8480762243270874
1723075991.9095168,565,0.861323893070221
1723076042.5519383,569,0.8687226176261902
1723076080.7881064,572,0.8822054266929626
1723076106.1904438,574,0.8880237936973572
1723076144.3574247,577,0.8821937441825867
1723076195.2159224,581,0.8814082741737366
1723076246.0177915,585,0.8949219584465027
1723076258.780381,586,0.8907908797264099
1723076297.1498353,589,0.8945480585098267
1723076322.4590008,591,0.9055546522140503
1723076335.1093345,592,0.8983446955680847
1723076373.6316,595,0.9057630896568298
1723076399.022374,597,0.9006748199462891
1723076424.5593402,599,0.8923915028572083
1723076437.2832289,600,0.8981389403343201
1723076475.3919609,603,0.892602264881134
1723076488.095728,604,0.8890550136566162
1723076551.3322718,609,0.881820797920227
1723076614.5953152,614,0.8916811347007751
1723076627.2961884,615,0.8828985691070557
1723076652.78196,617,0.8818218111991882
1723076703.9527545,621,0.8964305520057678
1723076729.665148,623,0.8988476991653442
1723076742.155592,624,0.9005500078201294
1723076780.014522,627,0.9118768572807312
1723076805.3751612,629,0.925129771232605
1723076818.0149388,630,0.9248287677764893
1723076868.698312,634,0.8955854773521423
1723076919.1062553,638,0.8696359992027283
1723076956.7582402,641,0.8535462617874146
1723076969.340605,642,0.8488919734954834
1723076981.9170713,643,0.8238179087638855
1723076994.492948,644,0.8264855146408081
1723077007.2134612,645,0.8197282552719116
1723077070.9260442,650,0.801476776599884
1723077096.48167,652,0.7958505153656006
1723077109.0740702,653,0.7969038486480713
1723077134.4795177,655,0.7976551055908203
1723077147.0940773,656,0.7862532734870911
1723077185.1872282,659,0.8050540089607239
1723077210.5293314,661,0.7998975515365601
1723077298.4971697,668,0.7484295964241028
1723077336.5075102,671,0.7722480297088623
1723077399.4575012,676,0.7532481551170349
1723077411.9734495,677,0.745536208152771
1723077461.8779228,681,0.7427720427513123
1723077500.2371042,684,0.7366763353347778
1723077512.9260495,685,0.7295284867286682
1723077550.8382106,688,0.7514892220497131
1723077613.6803968,693,0.7533470392227173
1723077638.7861085,695,0.7710239887237549
1723077664.0001955,697,0.7776164412498474
1723077676.53995,698,0.7798130512237549
1723077701.7560868,700,0.7730141282081604
1723077740.0305662,703,0.7836810946464539
1723077752.8301427,704,0.7793979048728943
1723077778.1754546,706,0.7695347666740417
1723077841.3317509,711,0.7733762264251709
1723077866.681579,713,0.7543269991874695
1723077905.2237043,716,0.7410792708396912
1723077930.6212778,718,0.7435687184333801
1723077968.2472942,721,0.7233642339706421
1723077980.816776,722,0.7449047565460205
1723078005.788185,724,0.7410094141960144
1723078030.918029,726,0.7548549175262451
1723078043.5028775,727,0.7559375762939453
1723078068.7838538,729,0.7531185746192932
1723078081.3469315,730,0.7600066065788269
1723078106.541129,732,0.765849232673645
1723078119.044242,733,0.7696755528450012
1723078131.4946716,734,0.7789500951766968
1723078193.7776577,739,0.7847109436988831
1723078244.510031,743,0.8229120373725891
1723078270.0708227,745,0.8121240139007568
1723078421.7704184,757,0.7527289390563965
1723078447.1026049,759,0.7368935346603394
1723078523.0846217,765,0.7658662796020508
1723078535.8396091,766,0.7690929174423218
1723078573.6470335,769,0.7710058093070984
1723078586.3762188,770,0.7722765803337097
1723078624.3935437,773,0.7656373977661133
1723078662.4580228,776,0.7606379985809326
1723078674.9818275,777,0.7585614919662476
1723078700.4181204,779,0.7742287516593933
1723078713.1788464,780,0.7693395614624023
1723078725.6681895,781,0.7751611471176147
1723078738.1425462,782,0.7665259838104248
1723078750.7900312,783,0.7665953636169434
1723078826.561443,789,0.7745496034622192
1723078864.3297477,792,0.7571160793304443
1723079029.1058574,805,0.7904876470565796
1723079041.801552,806,0.796591579914093
1723079054.392511,807,0.7930118441581726
1723079067.2630992,808,0.797096848487854
1723079105.1498976,811,0.7868267893791199
1723079206.5617552,819,0.8052275776863098
1723079219.2964802,820,0.803213357925415
1723079320.4876802,828,0.7649117708206177
1723079333.164588,829,0.7555890679359436
1723079383.5720446,833,0.7568228244781494
1723079396.2917902,834,0.750508725643158
1723079422.9640713,836,0.7406759262084961
1723079435.84655,837,0.74000084400177
1723079473.8233273,840,0.762749433517456
1723079486.5470405,841,0.7745033502578735
1723079524.71822,844,0.7509468197822571
1723079550.01641,846,0.7513185739517212
1723079613.6552646,851,0.7605796456336975
1723079626.2430565,852,0.7604608535766602
1723079664.4424767,855,0.7966541051864624
1723079702.6264772,858,0.795211672782898
1723079740.9175227,861,0.7895760536193848
1723079766.4742353,863,0.7802259922027588
1723079804.5532212,866,0.766155481338501
1723079817.1569078,867,0.7708342671394348
1723079867.8190238,871,0.7599511742591858
1723079880.5651345,872,0.7497342228889465
1723080044.5737817,885,0.7924801111221313
1723080070.0332382,887,0.7898269295692444
1723080120.292277,891,0.7774408459663391
1723080145.4203076,893,0.7762636542320251
1723080183.3213532,896,0.7557271122932434
1723080208.4598532,898,0.748324453830719
1723080220.955225,899,0.7417313456535339
1723080258.8623738,902,0.7180272340774536
1723080271.4866688,903,0.7029411196708679
1723080333.9090903,908,0.6763944029808044
1723080346.4613662,909,0.6787244081497192
1723080371.5807645,911,0.6775179505348206
1723080384.0333939,912,0.6723207235336304
1723080421.8321517,915,0.6616452932357788
1723080472.8710887,919,0.6625308394432068
1723080485.4653428,920,0.6678270101547241
1723080510.4897244,922,0.6674187779426575
1723080598.65387,929,0.6801377534866333
1723080623.9577303,931,0.6693176627159119
1723080636.680349,932,0.6698024868965149
1723080649.58776,933,0.6692267060279846
1723080687.4948456,936,0.6800425052642822
1723080737.8054802,940,0.6779855489730835
1723080762.7466857,942,0.6692273020744324
1723080775.3964732,943,0.6616472005844116
1723080813.1819785,946,0.6694654226303101
1723080863.1809256,950,0.6967851519584656
