Wall time,Step,Value
1723012552.3545716,1,5.720311164855957
1723013082.1119735,2,5.720311164855957
1723013611.7681499,3,5.720311164855957
1723014143.0338013,4,5.720311641693115
1723014675.0725968,5,5.720311641693115
1723015206.0810916,6,5.720311641693115
1723015738.1914597,7,5.720311641693115
1723016270.41139,8,5.720311641693115
1723016802.231595,9,5.720311641693115
1723017333.7714806,10,5.720311641693115
1723017863.8317435,11,5.720311641693115
1723018395.0205088,12,5.720311641693115
1723018926.9686022,13,5.720311641693115
1723019469.5883553,14,5.720311641693115
1723020005.7114058,15,5.720311641693115
1723020538.8915014,16,5.720311641693115
1723021072.7715404,17,5.720311641693115
1723021603.7281973,18,5.720311641693115
1723022136.19928,19,5.720311641693115
1723022669.3345163,20,5.720311641693115
1723023202.2747357,21,5.720311641693115
1723023734.8618126,22,5.720311641693115
1723024267.006139,23,5.720311641693115
1723024798.758013,24,5.720311641693115
1723025330.212594,25,5.720311641693115
1723025868.0969417,26,5.720311641693115
1723026404.4297252,27,5.720311641693115
1723026938.6125278,28,5.720311641693115
1723027472.224164,29,5.720311641693115
1723028002.8089545,30,5.720311641693115
1723028534.9103508,31,5.720311641693115
1723029067.2459483,32,5.720311641693115
1723029597.6152205,33,5.720311641693115
1723030128.793288,34,5.720311641693115
1723030661.3062332,35,5.720311641693115
1723031191.8246355,36,5.720311641693115
1723031723.6149309,37,5.720311641693115
1723032256.7509382,38,5.720311641693115
