Wall time,Step,Value
1723053403.8174825,200,19.12548828125
1723053416.4115512,400,17.179187774658203
1723053428.6094208,600,17.444589614868164
1723053440.8019316,800,18.771583557128906
1723053453.0926359,1000,16.287185668945312
1723053465.433155,1200,15.805441856384277
1723053477.9459047,1400,17.9400577545166
1723053490.3868783,1600,16.800512313842773
1723053515.4854343,2000,19.271949768066406
1723053528.136196,2200,15.407793998718262
1723053541.0136395,2400,20.119325637817383
1723053566.1388679,2800,16.268089294433594
1723053578.629075,3000,18.91773796081543
1723053591.3744118,3200,15.330083847045898
1723053604.260719,3400,18.08021354675293
1723053617.1972132,3600,18.465715408325195
1723053629.7847378,3800,17.208677291870117
1723053642.2244449,4000,17.810806274414062
1723053655.1656692,4200,18.027429580688477
1723053668.022238,4400,19.680686950683594
1723053680.839031,4600,17.05817413330078
1723053693.4227407,4800,20.168933868408203
1723053718.7139482,5200,15.497943878173828
1723053731.419037,5400,17.56969451904297
1723053744.082723,5600,19.824588775634766
1723053756.8346255,5800,14.194851875305176
1723053769.7012424,6000,16.91152572631836
1723053782.4118035,6200,19.40731430053711
1723053794.9352076,6400,16.065860748291016
1723053807.6497805,6600,15.809597969055176
1723053820.264891,6800,14.454792022705078
1723053832.9027512,7000,17.660768508911133
1723053845.5475962,7200,17.118743896484375
1723053858.2963805,7400,19.625974655151367
1723053871.0533714,7600,19.341398239135742
1723053883.747668,7800,18.469820022583008
1723053896.3867779,8000,16.373146057128906
1723053908.8017824,8200,15.899049758911133
1723053933.9173312,8600,16.691072463989258
1723053946.4146752,8800,16.980894088745117
1723053959.088976,9000,16.043140411376953
1723053971.6227434,9200,17.728118896484375
1723053984.392356,9400,19.07845115661621
1723053997.493638,9600,16.942306518554688
1723054010.0497906,9800,17.213769912719727
1723054022.7549112,10000,16.7762393951416
1723054035.3187451,10200,17.32143783569336
1723054047.9547067,10400,18.089414596557617
1723054060.5714788,10600,18.330371856689453
1723054073.0713706,10800,17.10451889038086
1723054085.750473,11000,14.287493705749512
1723054098.3545582,11200,18.07976531982422
1723054123.9032516,11600,16.132673263549805
1723054136.6934674,11800,16.543102264404297
1723054161.9384484,12200,18.419767379760742
1723054174.6399982,12400,15.78391170501709
1723054187.5928526,12600,20.249435424804688
1723054200.5095491,12800,18.37933349609375
1723054226.0342646,13200,18.677671432495117
1723054238.6595984,13400,17.22832489013672
1723054251.1896338,13600,20.60915184020996
1723054263.7897503,13800,16.29828643798828
1723054276.4731028,14000,17.312131881713867
1723054289.115433,14200,18.849071502685547
1723054301.719653,14400,17.31144905090332
1723054314.5064585,14600,18.043703079223633
1723054327.3255465,14800,17.98927879333496
1723054339.9256563,15000,19.593809127807617
1723054352.511346,15200,14.824824333190918
1723054365.016191,15400,16.07411766052246
1723054377.9162827,15600,16.78816032409668
1723054390.602975,15800,17.502254486083984
